
 Avg. Latency per case 
 avg cn1  avg cn2  avg cn3  avg cn4  avg cn5 
     2.0     27.5      4.3     29.4      6.9 
    31.4     29.0      8.6      6.6      2.5 
     1.2     18.5      3.3     22.0      7.3 
     3.1      1.1     20.8      3.2      0.4 
     4.5      2.4     88.2      4.2     17.4 
    37.0      9.3     20.1      5.3     15.3 
     8.6     52.7     16.8      3.1     11.1 
     9.1     17.5      0.1      8.7      1.7 
    55.9     25.6      5.4     76.3      0.3 
     1.4      3.3     12.9     66.7     23.5 
    55.4     16.7      6.6      4.5      0.3 
    54.1     12.8      2.0     18.0     20.3 
     1.5      1.5     24.9      5.0     46.5 
    17.4      9.7      2.3     21.8     18.0 
     0.6      0.4     35.5    113.5     28.3 
     1.4      0.9     25.5     18.3      2.2 
     3.9      1.1      0.2     10.9    103.1 
     2.5      1.6      0.7      4.3     19.7 
     0.1      5.9      0.6     17.8      7.2 
     1.7     12.9      3.0     23.2     22.2 
    41.7      7.4     15.8     15.3     51.2 
    36.3     43.9      5.7     80.3      0.5 
    16.3      9.5      1.6      1.2     13.7 
     6.5     35.6     48.5     24.7      0.1 
     2.9      1.4      0.6      0.2     22.0 
     4.5      0.6      2.0    116.8     81.7 
    31.7     24.9     48.4      9.7      2.6 
     5.7      4.9     14.6     41.5     18.4 
    42.6      0.7      9.7     27.8     21.8 
    46.0     13.0      2.8      1.1      0.6 
     1.4     42.2     10.9      0.2      5.5 
    14.2     15.6      0.1      0.4      0.2 
     9.5    116.5      5.7      4.1     27.0 
    65.3     35.2     82.6      0.5     43.7 
     4.2     57.9      3.1     21.1      0.6 
     8.9      5.3      5.2      7.0     13.4 
     0.6      0.1     17.1      4.0     53.8 
     2.3     54.9      1.6     12.8      3.0 
     0.9      0.4      1.0     52.9     11.1 
    30.1      5.0     31.5     42.1     17.8 
     0.8      1.1     19.1     47.0     31.6 
    27.5      4.6     26.8     64.7      0.5 
     9.5      0.8      7.0     29.8      7.9 
    61.7     13.7     25.4     78.5      8.0 
    75.2     32.2      3.2      2.4      7.0 
    47.1      1.2      7.5      3.5      6.5 
    60.5      2.0      7.1     26.8      2.1 
    21.2      2.6     67.3     50.3      0.6 
   107.9      2.5      0.2      6.8    104.4 
     6.9      1.0      3.3      1.0      1.2 
     1.0     49.6     31.2     20.4      1.3 
     0.3      2.8     66.2      3.6     32.3 
     2.0     78.0      0.1     10.9      0.7 
     7.6     21.8      6.5      5.9     77.0 
     3.0     45.9      8.4     46.5     43.7 
     1.6     41.0      6.4     37.9     54.4 
    37.5     13.2      8.7     10.9      8.2 
   157.5     25.3      3.2     14.2     20.0 
     2.0      0.7      1.5     13.2      7.1 
    34.5     65.0      0.9     20.4     21.1 
    21.3     11.9     73.4      7.8     37.4 
    14.3     35.8     25.3      8.9     31.0 
     3.7     20.0      0.4     53.6      0.5 
     9.1      0.8      2.2      0.5      0.3 
     0.3      2.9     17.6     74.9     10.8 
     3.1      3.3      5.3      2.4      0.3 
    14.4      8.5      5.9      6.7     71.6 
    13.0      1.2      1.2      5.6      1.3 
     0.3     23.8      1.7      0.7     22.8 
    15.8     52.2      6.6      2.6      5.6 
     8.1      0.8     35.3     20.9     40.2 
     6.6      2.9     56.8     69.4     38.2 
     4.7      0.6     23.1     10.4      8.1 
     6.8      2.6     30.6      0.2     12.8 
    10.8      0.5      5.9     19.3     16.1 
    12.9     58.2     39.5      5.8      2.1 
    14.3     51.8     13.9      1.6    161.9 
    11.2     35.3     14.1      5.7     35.7 
    41.7      3.9      2.4     14.8     30.5 
    30.9      2.9     22.0      0.7      2.8 
    25.5     45.5      0.5     11.6      3.9 
    14.9     12.7     18.5      0.3     71.3 
    23.4     49.6     69.8     56.8     33.9 
     1.9      4.2    101.6     59.0      1.2 
    11.8      0.2     12.9     16.2    192.1 
     8.4      1.1     26.3      1.3     33.8 
     8.2      0.5     33.3      9.3     12.2 
     6.2      0.3     48.0      0.9      8.8 
     4.7     29.6     40.7     17.4      4.4 
    11.0      1.0    121.2      6.3    122.9 
     5.2      0.2     49.1     10.1      4.2 
     1.0     13.9      0.6     14.0      9.4 
     2.2     31.6     52.6     25.9     23.2 
     1.3      4.2     82.9     23.4      1.0 
    21.3     32.4     22.9     50.2    103.9 
    15.3      9.8      3.9      1.4     18.4 
     2.1     18.5     52.3     27.5     14.8 
     3.0     62.0     42.6      1.4      7.7 
    12.8      6.7     26.0     14.5     57.5 
     1.5      7.4      5.0     30.7      2.3 
     7.4     37.3      2.0      0.4     12.8 
    27.3     33.9     10.6     29.2      1.6 
     7.2      0.6      3.3      8.6      0.3 
     1.8     25.3     19.5      1.3      0.7 
     0.8     51.4      0.9      0.8     37.6 
    29.2      0.4      1.0      0.4     68.1 
    21.5      2.1      0.9     11.2     45.7 
    21.3     14.2     79.1     13.6     27.0 
     6.1      5.5      1.2      4.1      6.3 
     2.2     27.2      0.6      0.4      5.2 
     1.3     80.9     14.5      9.6     43.0 
     0.3      3.0      4.1     17.3     18.4 
     4.0     21.1     69.9     12.4      5.3 
     6.6     38.8     36.1     10.1     21.4 
     1.1     37.6      2.4     18.2      0.3 
     7.7      2.9      9.4      6.6      0.3 
     0.8      1.0     15.7     14.7      0.0 
    22.5     13.3     30.0      1.8      8.7 
    14.2      8.0      8.7     78.1     19.7 
     1.0     31.4      1.5      0.2     14.3 
     0.2      0.5    117.3      1.8      8.5 
     7.2     14.3      5.9     11.1      4.1 
    45.1      0.8      0.2      0.2      3.6 
     0.1      0.9     18.0      4.4      0.3 
     0.2      1.5     58.8      2.8      3.5 
    16.1      0.3      0.1      3.3     12.0 
     6.4     13.7      2.6      4.7     29.6 
    38.3    133.8     16.8      0.9      0.4 
    12.7      3.0     26.4     12.3     28.0 
     2.6      2.0      3.0     22.8      1.8 
    10.7      5.2      1.2      2.6      5.5 
     2.0      6.2     54.3      9.2     11.1 
    16.9      1.4      3.0      1.5      5.9 
   121.6      0.6      0.9      0.6     32.9 
    57.4      5.5      7.6     49.1      2.5 
    47.2      6.6      1.1     37.8     23.3 
    24.8     23.0      1.6      5.8      0.2 
     0.9      0.7     20.0     32.8     30.2 
    70.0      0.6     14.5     18.0      0.2 
     6.4     37.6      6.9    146.3     26.3 
     1.2     47.7     59.5      8.4     12.5 
    57.8      1.3      1.2     20.0      9.6 
     0.8      3.0     34.4     16.9      1.5 
     3.0      9.0     87.0      2.9     45.0 
     0.5     10.0     13.4      1.9     49.3 
     1.8      0.3      0.2     88.3     39.1 
    29.5      1.5      1.2     29.4     20.0 
     0.7      0.3      0.4     16.5     12.8 
    61.8    105.1      3.7      0.4     54.9 
    72.5     58.0     20.0     17.2      4.3 
    31.2     13.9      0.1     14.3     30.2 
    24.9      8.6      0.9      0.4     18.2 
    45.2      3.7     31.6     18.6    105.3 
     6.5      4.4      2.1     37.4      5.6 
     2.9     93.4     30.0      0.4      4.9 
    14.1     27.4      4.5     29.3     56.2 
     0.4     35.9    184.3      9.4      2.5 
    25.8     20.5      0.2      9.5      0.3 
     2.3     11.9      1.0      4.4     24.6 
     7.0     80.3      1.0      0.6     16.3 
     9.1     42.3     19.8      2.1     11.1 
     0.3      5.4     95.0     31.9     13.4 
     2.2      2.2     39.2      0.8     10.4 
     3.5      4.8     49.0     25.9     21.1 
    15.5     16.3      1.1      3.9     21.5 
     0.4     33.2     14.8    124.7     22.1 
    33.1      5.0     16.0     11.1      0.3 
    17.0      3.1      1.3     55.5      4.1 
    94.3     46.3      4.7     17.5     37.0 
    74.2      3.1      0.7      7.1      9.3 
     6.6      6.8      9.9      0.6     18.9 
    13.8     18.5     25.4     15.4     67.8 
    88.4      5.7      2.2      2.2     10.6 
    31.5      0.1     75.6      1.8      3.7 
     3.6     43.3     31.4     28.9     18.5 
     4.6     19.3      6.1      2.3     77.7 
     0.2     37.5     59.4      5.3      5.4 
     5.7     45.6      2.9     30.7      4.5 
    31.4      4.9      9.5      0.8     26.2 
    21.4     21.0      5.7     15.8      0.7 
     2.7      5.6      5.7    110.5     47.5 
     3.9     26.8     11.4     35.0     32.7 
    10.8      2.1      1.5      4.0      0.4 
    10.2      0.2      0.4      1.1      4.3 
    40.9      0.7      0.6     30.3     54.2 
     4.9     33.5      6.7      0.3     30.0 
    56.7     32.1     32.2      8.9     24.1 
    39.2     35.0     11.5     71.4      0.9 
     5.5      1.4      1.8     16.4     18.3 
     7.5     49.2      2.1     53.9      9.5 
    10.1     56.6      5.5      2.3     80.2 
     0.3      1.2     17.0      9.2     12.6 
     2.4      4.4      0.3     27.1     23.9 
    35.5      0.6      1.0     20.0      0.7 
     8.1     58.9     10.1      5.9      4.0 
    22.2    113.5      1.0      3.5      0.5 
     7.0     23.4     41.7      5.6      9.3 
     0.3      8.0      0.5      2.2      3.0 
     4.9     18.5      0.9     16.2      0.7 
    41.5     32.9     35.1     45.8      5.1 
     0.6      7.2      8.1      1.3     50.6 
    35.9      9.5      5.1      9.5      2.5 
     0.3      8.3      5.5      2.5    101.3 
     1.9     44.1      8.0      8.3      1.4 
     4.1     19.3      8.5      0.7     17.6 
     5.4     45.8     31.2     12.2      3.0 
     0.6      1.3      2.6      3.3     67.7 
    22.8      1.1     46.3      1.0      8.0 
     5.9     12.1      8.2     63.3     57.7 
     6.1      2.2     28.3    168.7      5.3 
     4.4      1.1     15.3     18.4     19.3 
     8.2      5.2     17.6      5.8      1.7 
     3.1      3.3     46.8      4.4     70.9 
    31.5     77.3      3.0      5.7      1.5 
     3.5      0.2     17.8      4.0    222.6 
     1.4     21.0      3.4      2.7    113.9 
    47.9      7.8     22.5     18.1      2.3 
     2.8      3.9      0.8     34.2      5.3 
     9.5     30.9      3.6      2.8      3.9 
    34.6     22.2     31.8     23.6      2.8 
     1.3      0.8     38.0    106.1      3.3 
    33.9     25.2      4.6      1.7      1.7 
    85.7     24.5     28.9      8.1     50.4 
    38.9      8.5    111.3      4.6      0.5 
     1.7     37.7     84.6      1.6      2.2 
    73.7     24.4     42.8      2.7     10.8 
     7.6     40.5     19.5     21.9      5.1 
     9.9     15.4      4.7     26.4     50.2 
     2.5      3.4      4.6     11.3      7.3 
    39.0      5.6     18.8    120.8     22.1 
    22.9     25.5      5.1      2.1     12.6 
     5.0      1.9     11.5      0.3      3.8 
     2.2     70.6      3.1      1.7     27.4 
     6.7      7.0      4.2      2.8     27.8 
    59.8     15.8      1.6     28.5     23.4 
     0.3      1.4      6.7     16.4      0.6 
    14.5      0.2      5.5     10.1     29.5 
     9.9    186.6      6.7     73.3      8.5 
     9.0      2.0     47.9     92.3      2.5 
    28.1     20.4     70.6     80.8     10.6 
     6.7     13.6     17.5     17.0     56.9 
     1.6     37.3     25.7      4.6      6.4 
    82.2      6.2     21.2     68.6     35.3 
     9.8     50.6     29.2      3.7     19.1 
     3.1     14.4      6.1     32.5    101.0 
     0.2      2.8     33.1     52.7     18.2 
     9.9     30.3     65.5      6.2      2.3 
    15.1     12.6      4.2      6.9     18.4 
    23.5      1.4      0.4     36.1    112.4 
   111.3     11.9     12.2      1.6      1.6 
     4.4      0.1      0.6     93.9     45.8 
    51.9      5.2      2.4      0.8    156.1 
    26.0      2.3      2.2      7.7      1.6 
     5.3      0.4      0.2      8.1     11.3 
     9.3     29.3    179.8      4.7      3.3 
     6.8      5.2      2.7     59.8      9.4 
    24.2      9.4     22.6      5.3     40.9 
     8.9      1.5     15.9     45.4     16.1 
    74.7     64.0     55.1      0.1    103.4 
     2.1     29.8     39.1      9.8      0.1 
     2.3      4.4     15.9      8.4     14.2 
     0.9      0.3     63.4     15.3      8.6 
    68.9     10.2      0.5     13.1     96.4 
     6.4      2.2     85.3      7.3      4.3 
     5.4     24.8     42.4     16.9      0.5 
     0.0      1.5      2.5      6.3     24.3 
     0.9    122.3      2.7      3.6      0.4 
    56.1      1.7      2.3      1.2      2.8 
    48.0      0.3     26.1     18.0     18.2 
     1.3      6.3      0.7      1.3      1.1 
     0.7      0.6     43.8      5.6      7.0 
     0.3     48.9     93.3     31.6      2.0 
     6.9     15.0      3.1     15.3      7.8 
     3.5     53.0      6.9     69.3     39.4 
     7.1      2.2      0.6     63.9      2.0 
    35.2      9.8     20.4      4.7     50.8 
     0.2      0.5     54.1      9.6      7.5 
     1.9     10.2     21.0     15.3      8.3 
     1.1      0.1      6.8     43.6      1.9 
     6.3      1.9      2.5      9.6     88.0 
    23.3     42.9      5.2     56.1      5.1 
    33.2      1.4    121.6     33.6     35.1 
     7.1    171.0      5.0      8.4      3.7 
    20.7     27.7     10.9     61.9     26.1 
    71.7      2.1      6.6     37.2      8.9 
    15.4      7.1     61.4      0.9      4.7 
     5.8      1.2     18.4     16.5      2.3 
    10.9      2.6      6.6     11.3      1.7 
     1.8     16.7     13.7      8.9     15.3 
    15.1      3.0     25.6      1.5     23.8 
    39.0      0.7     15.5     29.8     16.4 
    10.1      1.7     30.3     90.1     11.0 
    12.6     53.7     15.8     72.5     46.1 
     5.2      1.2     10.2      1.3    195.8 
    12.5     14.7     41.6      0.7    112.9 
     0.6      1.6     68.6      9.0      7.5 
    20.5     11.8      2.1     29.1      7.7 
    39.5     18.2     29.7      2.1     12.5 
    17.1     16.9     14.6      4.5      0.7 
     6.7     54.0     12.4    104.5     46.7 
    61.0     31.7      2.7     24.1     55.4 
    10.4     24.5      3.5     37.6     15.0 
    78.2      0.7      1.7      2.2     12.1 
    26.2      4.6     41.1      6.0      2.2 
     0.8      1.2      1.0     47.3     11.5 
     1.2     45.9      5.0     60.9     32.4 
    11.9     17.1     15.1      0.3     22.5 
   111.9     22.4     36.3      0.4      4.1 
    14.4      6.3     25.0    103.9     12.2 
     2.1     91.4     22.5     22.0      3.8 
     9.8      8.2     90.1      5.1     47.7 
     4.2      2.2      2.0     59.0     20.9 
    31.4      4.9    108.9      0.3      0.5 
    49.1      7.2     33.6     83.7     21.3 
     3.9    217.8      7.1     40.6      2.8 
     0.5     54.4      2.5     10.9     23.5 
    45.3      1.8     65.3     10.8    186.9 
    14.7      2.0     16.2     56.7     35.3 
     2.9     64.6      7.8     41.0     14.0 
    14.2     10.1     22.7     13.5      0.6 
    50.3     29.7     18.8    140.9     18.5 
     0.6     88.6     26.3      0.1     28.3 
    71.0     17.1     72.0      0.2     15.5 
    56.6      0.2      2.6    128.7      9.4 
    23.9     12.3    147.0      3.8     12.7 
     3.9      9.2     29.9     38.4     25.8 
     2.4      0.5      5.3    197.9      1.6 
     4.5     54.6      7.0     16.0      0.2 
    27.3      1.1      9.3    107.1      0.2 
    39.4     29.0     17.7      7.3      3.3 
     6.5     18.8     75.1      8.6      6.5 
     2.1     29.4      0.7     14.7      5.7 
     4.6    188.4     60.6     14.3      8.1 
     5.4    124.2     64.9     76.3      4.2 
     6.6     11.7      3.2      1.8     10.9 
     1.7     39.5     21.0     11.5      4.1 
    53.6      6.4     48.6     27.5      5.2 
    28.8      9.5    103.5     61.7      2.2 
     9.3      2.0      2.1      5.0     23.1 
   117.0     18.1     59.5      7.8     13.1 
    35.2     35.1    110.2      4.3     54.6 
     2.2     11.8    114.0     23.4      5.1 
     0.8      2.7     22.4     14.3      6.0 
    28.3     19.2      3.2     48.5     52.1 
     0.5     14.5      7.1      0.5    101.9 
    44.3     19.1      3.7      2.8     82.9 
    12.3     10.3      3.1     18.8      1.9 
     0.5      3.6      0.9     22.4      3.5 
    12.9    138.2      8.1      0.8      1.9 
    16.6      9.8     12.3     32.0     14.0 
     0.2    132.9     18.1     24.7      7.5 
     3.7    137.4      1.1    101.8      3.7 
     2.2      0.2      2.6     46.9     44.0 
     6.9      0.2      9.8    145.1     53.8 
     8.6      0.5     12.5     66.2     71.4 
     0.4      1.3      5.4      2.7      8.4 
    20.5     70.4      0.7      1.2      1.6 
    45.2     11.5      6.1     12.7    149.0 
    12.8      0.2      3.8     14.8     26.4 
    58.9      9.2      6.1     53.2      1.0 
